src,dst,edge_type
placenta_33,placenta_107,ancestry
placenta_33,placenta_109,ancestry
placenta_33,placenta_110,ancestry
placenta_33,placenta_113,ancestry
placenta_33,placenta_115,ancestry
placenta_33,placenta_116,ancestry
placenta_33,placenta_117,ancestry
placenta_33,placenta_118,ancestry
placenta_33,placenta_120,ancestry
placenta_33,placenta_121,ancestry
placenta_33,placenta_122,ancestry
placenta_34,placenta_46,ancestry
placenta_34,placenta_48,ancestry
placenta_34,placenta_54,ancestry
placenta_34,placenta_60,ancestry
placenta_34,placenta_65,ancestry
placenta_34,placenta_69,ancestry
placenta_34,placenta_70,ancestry
placenta_34,placenta_72,ancestry
placenta_34,placenta_73,ancestry
placenta_34,placenta_74,ancestry
placenta_34,placenta_78,ancestry
placenta_34,placenta_80,ancestry
placenta_34,placenta_81,ancestry
placenta_34,placenta_82,ancestry
placenta_34,placenta_83,ancestry
placenta_34,placenta_86,ancestry
placenta_34,placenta_90,ancestry
placenta_34,placenta_96,ancestry
placenta_34,placenta_104,ancestry
placenta_34,placenta_111,ancestry
placenta_34,placenta_119,ancestry
placenta_35,placenta_36,ancestry
placenta_35,placenta_37,ancestry
placenta_35,placenta_38,ancestry
placenta_35,placenta_39,ancestry
placenta_35,placenta_40,ancestry
placenta_35,placenta_41,ancestry
placenta_35,placenta_42,ancestry
placenta_35,placenta_43,ancestry
placenta_35,placenta_44,ancestry
placenta_35,placenta_45,ancestry
placenta_35,placenta_47,ancestry
placenta_35,placenta_50,ancestry
placenta_35,placenta_53,ancestry
placenta_35,placenta_55,ancestry
placenta_35,placenta_58,ancestry
placenta_35,placenta_59,ancestry
placenta_35,placenta_61,ancestry
placenta_35,placenta_62,ancestry
placenta_35,placenta_64,ancestry
placenta_35,placenta_66,ancestry
placenta_35,placenta_68,ancestry
placenta_35,placenta_71,ancestry
placenta_35,placenta_75,ancestry
placenta_35,placenta_76,ancestry
placenta_35,placenta_84,ancestry
placenta_35,placenta_87,ancestry
placenta_35,placenta_88,ancestry
placenta_35,placenta_92,ancestry
placenta_35,placenta_97,ancestry
placenta_35,placenta_99,ancestry
placenta_35,placenta_100,ancestry
placenta_35,placenta_101,ancestry
placenta_35,placenta_102,ancestry
placenta_35,placenta_105,ancestry
placenta_35,placenta_106,ancestry
placenta_35,placenta_107,ancestry
placenta_35,placenta_109,ancestry
placenta_35,placenta_110,ancestry
placenta_35,placenta_113,ancestry
placenta_35,placenta_115,ancestry
placenta_35,placenta_116,ancestry
placenta_35,placenta_117,ancestry
placenta_35,placenta_118,ancestry
placenta_35,placenta_120,ancestry
placenta_35,placenta_121,ancestry
placenta_35,placenta_122,ancestry
placenta_36,placenta_37,ancestry
placenta_36,placenta_38,ancestry
placenta_36,placenta_39,ancestry
placenta_36,placenta_40,ancestry
placenta_36,placenta_41,ancestry
placenta_36,placenta_42,ancestry
placenta_36,placenta_43,ancestry
placenta_36,placenta_44,ancestry
placenta_36,placenta_45,ancestry
placenta_36,placenta_47,ancestry
placenta_36,placenta_50,ancestry
placenta_36,placenta_53,ancestry
placenta_36,placenta_55,ancestry
placenta_36,placenta_58,ancestry
placenta_36,placenta_59,ancestry
placenta_36,placenta_61,ancestry
placenta_36,placenta_62,ancestry
placenta_36,placenta_64,ancestry
placenta_36,placenta_66,ancestry
placenta_36,placenta_68,ancestry
placenta_36,placenta_71,ancestry
placenta_36,placenta_75,ancestry
placenta_36,placenta_76,ancestry
placenta_36,placenta_84,ancestry
placenta_36,placenta_87,ancestry
placenta_36,placenta_88,ancestry
placenta_36,placenta_92,ancestry
placenta_36,placenta_97,ancestry
placenta_36,placenta_99,ancestry
placenta_36,placenta_100,ancestry
placenta_36,placenta_101,ancestry
placenta_36,placenta_102,ancestry
placenta_36,placenta_105,ancestry
placenta_36,placenta_106,ancestry
placenta_36,placenta_107,ancestry
placenta_36,placenta_109,ancestry
placenta_36,placenta_110,ancestry
placenta_36,placenta_113,ancestry
placenta_36,placenta_115,ancestry
placenta_36,placenta_116,ancestry
placenta_36,placenta_117,ancestry
placenta_36,placenta_118,ancestry
placenta_36,placenta_120,ancestry
placenta_36,placenta_121,ancestry
placenta_36,placenta_122,ancestry
placenta_37,placenta_38,ancestry
placenta_37,placenta_39,ancestry
placenta_37,placenta_40,ancestry
placenta_37,placenta_41,ancestry
placenta_37,placenta_42,ancestry
placenta_37,placenta_43,ancestry
placenta_37,placenta_44,ancestry
placenta_37,placenta_45,ancestry
placenta_37,placenta_47,ancestry
placenta_37,placenta_50,ancestry
placenta_37,placenta_53,ancestry
placenta_37,placenta_55,ancestry
placenta_37,placenta_58,ancestry
placenta_37,placenta_59,ancestry
placenta_37,placenta_61,ancestry
placenta_37,placenta_62,ancestry
placenta_37,placenta_64,ancestry
placenta_37,placenta_66,ancestry
placenta_37,placenta_68,ancestry
placenta_37,placenta_71,ancestry
placenta_37,placenta_75,ancestry
placenta_37,placenta_76,ancestry
placenta_37,placenta_84,ancestry
placenta_37,placenta_87,ancestry
placenta_37,placenta_88,ancestry
placenta_37,placenta_92,ancestry
placenta_37,placenta_97,ancestry
placenta_37,placenta_99,ancestry
placenta_37,placenta_100,ancestry
placenta_37,placenta_101,ancestry
placenta_37,placenta_102,ancestry
placenta_37,placenta_105,ancestry
placenta_37,placenta_106,ancestry
placenta_37,placenta_107,ancestry
placenta_37,placenta_109,ancestry
placenta_37,placenta_110,ancestry
placenta_37,placenta_113,ancestry
placenta_37,placenta_115,ancestry
placenta_37,placenta_116,ancestry
placenta_37,placenta_117,ancestry
placenta_37,placenta_118,ancestry
placenta_37,placenta_120,ancestry
placenta_37,placenta_121,ancestry
placenta_37,placenta_122,ancestry
placenta_38,placenta_39,ancestry
placenta_38,placenta_40,ancestry
placenta_38,placenta_41,ancestry
placenta_38,placenta_42,ancestry
placenta_38,placenta_43,ancestry
placenta_38,placenta_44,ancestry
placenta_38,placenta_45,ancestry
placenta_38,placenta_47,ancestry
placenta_38,placenta_50,ancestry
placenta_38,placenta_53,ancestry
placenta_38,placenta_55,ancestry
placenta_38,placenta_58,ancestry
placenta_38,placenta_59,ancestry
placenta_38,placenta_61,ancestry
placenta_38,placenta_62,ancestry
placenta_38,placenta_64,ancestry
placenta_38,placenta_66,ancestry
placenta_38,placenta_68,ancestry
placenta_38,placenta_71,ancestry
placenta_38,placenta_75,ancestry
placenta_38,placenta_76,ancestry
placenta_38,placenta_84,ancestry
placenta_38,placenta_87,ancestry
placenta_38,placenta_88,ancestry
placenta_38,placenta_92,ancestry
placenta_38,placenta_97,ancestry
placenta_38,placenta_99,ancestry
placenta_38,placenta_100,ancestry
placenta_38,placenta_101,ancestry
placenta_38,placenta_102,ancestry
placenta_38,placenta_105,ancestry
placenta_38,placenta_106,ancestry
placenta_38,placenta_107,ancestry
placenta_38,placenta_109,ancestry
placenta_38,placenta_110,ancestry
placenta_38,placenta_113,ancestry
placenta_38,placenta_115,ancestry
placenta_38,placenta_116,ancestry
placenta_38,placenta_117,ancestry
placenta_38,placenta_118,ancestry
placenta_38,placenta_120,ancestry
placenta_38,placenta_121,ancestry
placenta_38,placenta_122,ancestry
placenta_39,placenta_40,ancestry
placenta_39,placenta_41,ancestry
placenta_39,placenta_42,ancestry
placenta_39,placenta_43,ancestry
placenta_39,placenta_44,ancestry
placenta_39,placenta_45,ancestry
placenta_39,placenta_47,ancestry
placenta_39,placenta_50,ancestry
placenta_39,placenta_53,ancestry
placenta_39,placenta_55,ancestry
placenta_39,placenta_58,ancestry
placenta_39,placenta_59,ancestry
placenta_39,placenta_61,ancestry
placenta_39,placenta_62,ancestry
placenta_39,placenta_64,ancestry
placenta_39,placenta_66,ancestry
placenta_39,placenta_68,ancestry
placenta_39,placenta_71,ancestry
placenta_39,placenta_75,ancestry
placenta_39,placenta_76,ancestry
placenta_39,placenta_84,ancestry
placenta_39,placenta_87,ancestry
placenta_39,placenta_88,ancestry
placenta_39,placenta_92,ancestry
placenta_39,placenta_97,ancestry
placenta_39,placenta_99,ancestry
placenta_39,placenta_100,ancestry
placenta_39,placenta_101,ancestry
placenta_39,placenta_102,ancestry
placenta_39,placenta_105,ancestry
placenta_39,placenta_106,ancestry
placenta_39,placenta_107,ancestry
placenta_39,placenta_109,ancestry
placenta_39,placenta_110,ancestry
placenta_39,placenta_113,ancestry
placenta_39,placenta_115,ancestry
placenta_39,placenta_116,ancestry
placenta_39,placenta_117,ancestry
placenta_39,placenta_118,ancestry
placenta_39,placenta_120,ancestry
placenta_39,placenta_121,ancestry
placenta_39,placenta_122,ancestry
placenta_40,placenta_41,ancestry
placenta_40,placenta_42,ancestry
placenta_40,placenta_43,ancestry
placenta_40,placenta_44,ancestry
placenta_40,placenta_45,ancestry
placenta_40,placenta_47,ancestry
placenta_40,placenta_50,ancestry
placenta_40,placenta_53,ancestry
placenta_40,placenta_55,ancestry
placenta_40,placenta_58,ancestry
placenta_40,placenta_59,ancestry
placenta_40,placenta_61,ancestry
placenta_40,placenta_62,ancestry
placenta_40,placenta_64,ancestry
placenta_40,placenta_66,ancestry
placenta_40,placenta_68,ancestry
placenta_40,placenta_71,ancestry
placenta_40,placenta_75,ancestry
placenta_40,placenta_76,ancestry
placenta_40,placenta_84,ancestry
placenta_40,placenta_87,ancestry
placenta_40,placenta_88,ancestry
placenta_40,placenta_92,ancestry
placenta_40,placenta_97,ancestry
placenta_40,placenta_99,ancestry
placenta_40,placenta_100,ancestry
placenta_40,placenta_101,ancestry
placenta_40,placenta_102,ancestry
placenta_40,placenta_105,ancestry
placenta_40,placenta_106,ancestry
placenta_40,placenta_107,ancestry
placenta_40,placenta_109,ancestry
placenta_40,placenta_110,ancestry
placenta_40,placenta_113,ancestry
placenta_40,placenta_115,ancestry
placenta_40,placenta_116,ancestry
placenta_40,placenta_117,ancestry
placenta_40,placenta_118,ancestry
placenta_40,placenta_120,ancestry
placenta_40,placenta_121,ancestry
placenta_40,placenta_122,ancestry
placenta_41,placenta_42,ancestry
placenta_41,placenta_43,ancestry
placenta_41,placenta_44,ancestry
placenta_41,placenta_45,ancestry
placenta_41,placenta_47,ancestry
placenta_41,placenta_50,ancestry
placenta_41,placenta_53,ancestry
placenta_41,placenta_55,ancestry
placenta_41,placenta_58,ancestry
placenta_41,placenta_59,ancestry
placenta_41,placenta_61,ancestry
placenta_41,placenta_62,ancestry
placenta_41,placenta_64,ancestry
placenta_41,placenta_66,ancestry
placenta_41,placenta_68,ancestry
placenta_41,placenta_71,ancestry
placenta_41,placenta_75,ancestry
placenta_41,placenta_76,ancestry
placenta_41,placenta_84,ancestry
placenta_41,placenta_87,ancestry
placenta_41,placenta_88,ancestry
placenta_41,placenta_92,ancestry
placenta_41,placenta_97,ancestry
placenta_41,placenta_99,ancestry
placenta_41,placenta_100,ancestry
placenta_41,placenta_101,ancestry
placenta_41,placenta_102,ancestry
placenta_41,placenta_105,ancestry
placenta_41,placenta_106,ancestry
placenta_41,placenta_107,ancestry
placenta_41,placenta_109,ancestry
placenta_41,placenta_110,ancestry
placenta_41,placenta_113,ancestry
placenta_41,placenta_115,ancestry
placenta_41,placenta_116,ancestry
placenta_41,placenta_117,ancestry
placenta_41,placenta_118,ancestry
placenta_41,placenta_120,ancestry
placenta_41,placenta_121,ancestry
placenta_41,placenta_122,ancestry
placenta_42,placenta_43,ancestry
placenta_42,placenta_44,ancestry
placenta_42,placenta_45,ancestry
placenta_42,placenta_47,ancestry
placenta_42,placenta_50,ancestry
placenta_42,placenta_53,ancestry
placenta_42,placenta_55,ancestry
placenta_42,placenta_58,ancestry
placenta_42,placenta_59,ancestry
placenta_42,placenta_61,ancestry
placenta_42,placenta_62,ancestry
placenta_42,placenta_64,ancestry
placenta_42,placenta_66,ancestry
placenta_42,placenta_68,ancestry
placenta_42,placenta_71,ancestry
placenta_42,placenta_75,ancestry
placenta_42,placenta_76,ancestry
placenta_42,placenta_84,ancestry
placenta_42,placenta_87,ancestry
placenta_42,placenta_88,ancestry
placenta_42,placenta_92,ancestry
placenta_42,placenta_97,ancestry
placenta_42,placenta_99,ancestry
placenta_42,placenta_100,ancestry
placenta_42,placenta_101,ancestry
placenta_42,placenta_102,ancestry
placenta_42,placenta_105,ancestry
placenta_42,placenta_106,ancestry
placenta_42,placenta_107,ancestry
placenta_42,placenta_109,ancestry
placenta_42,placenta_110,ancestry
placenta_42,placenta_113,ancestry
placenta_42,placenta_115,ancestry
placenta_42,placenta_116,ancestry
placenta_42,placenta_117,ancestry
placenta_42,placenta_118,ancestry
placenta_42,placenta_120,ancestry
placenta_42,placenta_121,ancestry
placenta_42,placenta_122,ancestry
placenta_43,placenta_44,ancestry
placenta_43,placenta_45,ancestry
placenta_43,placenta_47,ancestry
placenta_43,placenta_50,ancestry
placenta_43,placenta_53,ancestry
placenta_43,placenta_55,ancestry
placenta_43,placenta_58,ancestry
placenta_43,placenta_59,ancestry
placenta_43,placenta_61,ancestry
placenta_43,placenta_62,ancestry
placenta_43,placenta_64,ancestry
placenta_43,placenta_66,ancestry
placenta_43,placenta_68,ancestry
placenta_43,placenta_71,ancestry
placenta_43,placenta_75,ancestry
placenta_43,placenta_76,ancestry
placenta_43,placenta_84,ancestry
placenta_43,placenta_87,ancestry
placenta_43,placenta_88,ancestry
placenta_43,placenta_92,ancestry
placenta_43,placenta_97,ancestry
placenta_43,placenta_99,ancestry
placenta_43,placenta_100,ancestry
placenta_43,placenta_101,ancestry
placenta_43,placenta_102,ancestry
placenta_43,placenta_105,ancestry
placenta_43,placenta_106,ancestry
placenta_43,placenta_107,ancestry
placenta_43,placenta_109,ancestry
placenta_43,placenta_110,ancestry
placenta_43,placenta_113,ancestry
placenta_43,placenta_115,ancestry
placenta_43,placenta_116,ancestry
placenta_43,placenta_117,ancestry
placenta_43,placenta_118,ancestry
placenta_43,placenta_120,ancestry
placenta_43,placenta_121,ancestry
placenta_43,placenta_122,ancestry
placenta_44,placenta_45,ancestry
placenta_44,placenta_47,ancestry
placenta_44,placenta_50,ancestry
placenta_44,placenta_53,ancestry
placenta_44,placenta_55,ancestry
placenta_44,placenta_58,ancestry
placenta_44,placenta_59,ancestry
placenta_44,placenta_61,ancestry
placenta_44,placenta_62,ancestry
placenta_44,placenta_64,ancestry
placenta_44,placenta_66,ancestry
placenta_44,placenta_68,ancestry
placenta_44,placenta_71,ancestry
placenta_44,placenta_75,ancestry
placenta_44,placenta_76,ancestry
placenta_44,placenta_84,ancestry
placenta_44,placenta_87,ancestry
placenta_44,placenta_88,ancestry
placenta_44,placenta_92,ancestry
placenta_44,placenta_97,ancestry
placenta_44,placenta_99,ancestry
placenta_44,placenta_100,ancestry
placenta_44,placenta_101,ancestry
placenta_44,placenta_102,ancestry
placenta_44,placenta_105,ancestry
placenta_44,placenta_106,ancestry
placenta_44,placenta_107,ancestry
placenta_44,placenta_109,ancestry
placenta_44,placenta_110,ancestry
placenta_44,placenta_113,ancestry
placenta_44,placenta_115,ancestry
placenta_44,placenta_116,ancestry
placenta_44,placenta_117,ancestry
placenta_44,placenta_118,ancestry
placenta_44,placenta_120,ancestry
placenta_44,placenta_121,ancestry
placenta_44,placenta_122,ancestry
placenta_45,placenta_47,ancestry
placenta_45,placenta_50,ancestry
placenta_45,placenta_53,ancestry
placenta_45,placenta_55,ancestry
placenta_45,placenta_58,ancestry
placenta_45,placenta_59,ancestry
placenta_45,placenta_61,ancestry
placenta_45,placenta_62,ancestry
placenta_45,placenta_64,ancestry
placenta_45,placenta_66,ancestry
placenta_45,placenta_68,ancestry
placenta_45,placenta_71,ancestry
placenta_45,placenta_75,ancestry
placenta_45,placenta_76,ancestry
placenta_45,placenta_84,ancestry
placenta_45,placenta_87,ancestry
placenta_45,placenta_88,ancestry
placenta_45,placenta_92,ancestry
placenta_45,placenta_97,ancestry
placenta_45,placenta_99,ancestry
placenta_45,placenta_100,ancestry
placenta_45,placenta_101,ancestry
placenta_45,placenta_102,ancestry
placenta_45,placenta_105,ancestry
placenta_45,placenta_106,ancestry
placenta_45,placenta_107,ancestry
placenta_45,placenta_109,ancestry
placenta_45,placenta_110,ancestry
placenta_45,placenta_113,ancestry
placenta_45,placenta_115,ancestry
placenta_45,placenta_116,ancestry
placenta_45,placenta_117,ancestry
placenta_45,placenta_118,ancestry
placenta_45,placenta_120,ancestry
placenta_45,placenta_121,ancestry
placenta_45,placenta_122,ancestry
placenta_46,placenta_48,ancestry
placenta_46,placenta_54,ancestry
placenta_46,placenta_60,ancestry
placenta_46,placenta_65,ancestry
placenta_46,placenta_69,ancestry
placenta_46,placenta_70,ancestry
placenta_46,placenta_72,ancestry
placenta_46,placenta_73,ancestry
placenta_46,placenta_74,ancestry
placenta_46,placenta_78,ancestry
placenta_46,placenta_80,ancestry
placenta_46,placenta_81,ancestry
placenta_46,placenta_82,ancestry
placenta_46,placenta_83,ancestry
placenta_46,placenta_86,ancestry
placenta_46,placenta_90,ancestry
placenta_46,placenta_96,ancestry
placenta_46,placenta_104,ancestry
placenta_46,placenta_111,ancestry
placenta_46,placenta_119,ancestry
placenta_47,placenta_50,ancestry
placenta_47,placenta_53,ancestry
placenta_47,placenta_55,ancestry
placenta_47,placenta_58,ancestry
placenta_47,placenta_59,ancestry
placenta_47,placenta_61,ancestry
placenta_47,placenta_62,ancestry
placenta_47,placenta_64,ancestry
placenta_47,placenta_66,ancestry
placenta_47,placenta_68,ancestry
placenta_47,placenta_71,ancestry
placenta_47,placenta_75,ancestry
placenta_47,placenta_76,ancestry
placenta_47,placenta_84,ancestry
placenta_47,placenta_87,ancestry
placenta_47,placenta_88,ancestry
placenta_47,placenta_92,ancestry
placenta_47,placenta_97,ancestry
placenta_47,placenta_99,ancestry
placenta_47,placenta_100,ancestry
placenta_47,placenta_101,ancestry
placenta_47,placenta_102,ancestry
placenta_47,placenta_105,ancestry
placenta_47,placenta_106,ancestry
placenta_47,placenta_107,ancestry
placenta_47,placenta_109,ancestry
placenta_47,placenta_110,ancestry
placenta_47,placenta_113,ancestry
placenta_47,placenta_115,ancestry
placenta_47,placenta_116,ancestry
placenta_47,placenta_117,ancestry
placenta_47,placenta_118,ancestry
placenta_47,placenta_120,ancestry
placenta_47,placenta_121,ancestry
placenta_47,placenta_122,ancestry
placenta_48,placenta_54,ancestry
placenta_48,placenta_60,ancestry
placenta_48,placenta_65,ancestry
placenta_48,placenta_69,ancestry
placenta_48,placenta_70,ancestry
placenta_48,placenta_72,ancestry
placenta_48,placenta_73,ancestry
placenta_48,placenta_74,ancestry
placenta_48,placenta_78,ancestry
placenta_48,placenta_80,ancestry
placenta_48,placenta_81,ancestry
placenta_48,placenta_82,ancestry
placenta_48,placenta_83,ancestry
placenta_48,placenta_86,ancestry
placenta_48,placenta_90,ancestry
placenta_48,placenta_96,ancestry
placenta_48,placenta_104,ancestry
placenta_48,placenta_111,ancestry
placenta_48,placenta_119,ancestry
placenta_50,placenta_53,ancestry
placenta_50,placenta_55,ancestry
placenta_50,placenta_58,ancestry
placenta_50,placenta_59,ancestry
placenta_50,placenta_61,ancestry
placenta_50,placenta_62,ancestry
placenta_50,placenta_64,ancestry
placenta_50,placenta_66,ancestry
placenta_50,placenta_68,ancestry
placenta_50,placenta_71,ancestry
placenta_50,placenta_75,ancestry
placenta_50,placenta_76,ancestry
placenta_50,placenta_84,ancestry
placenta_50,placenta_87,ancestry
placenta_50,placenta_88,ancestry
placenta_50,placenta_92,ancestry
placenta_50,placenta_97,ancestry
placenta_50,placenta_99,ancestry
placenta_50,placenta_100,ancestry
placenta_50,placenta_101,ancestry
placenta_50,placenta_102,ancestry
placenta_50,placenta_105,ancestry
placenta_50,placenta_106,ancestry
placenta_50,placenta_107,ancestry
placenta_50,placenta_109,ancestry
placenta_50,placenta_110,ancestry
placenta_50,placenta_113,ancestry
placenta_50,placenta_115,ancestry
placenta_50,placenta_116,ancestry
placenta_50,placenta_117,ancestry
placenta_50,placenta_118,ancestry
placenta_50,placenta_120,ancestry
placenta_50,placenta_121,ancestry
placenta_50,placenta_122,ancestry
placenta_53,placenta_55,ancestry
placenta_53,placenta_58,ancestry
placenta_53,placenta_59,ancestry
placenta_53,placenta_61,ancestry
placenta_53,placenta_62,ancestry
placenta_53,placenta_64,ancestry
placenta_53,placenta_66,ancestry
placenta_53,placenta_68,ancestry
placenta_53,placenta_71,ancestry
placenta_53,placenta_75,ancestry
placenta_53,placenta_76,ancestry
placenta_53,placenta_84,ancestry
placenta_53,placenta_87,ancestry
placenta_53,placenta_88,ancestry
placenta_53,placenta_92,ancestry
placenta_53,placenta_97,ancestry
placenta_53,placenta_99,ancestry
placenta_53,placenta_100,ancestry
placenta_53,placenta_101,ancestry
placenta_53,placenta_102,ancestry
placenta_53,placenta_105,ancestry
placenta_53,placenta_106,ancestry
placenta_53,placenta_107,ancestry
placenta_53,placenta_109,ancestry
placenta_53,placenta_110,ancestry
placenta_53,placenta_113,ancestry
placenta_53,placenta_115,ancestry
placenta_53,placenta_116,ancestry
placenta_53,placenta_117,ancestry
placenta_53,placenta_118,ancestry
placenta_53,placenta_120,ancestry
placenta_53,placenta_121,ancestry
placenta_53,placenta_122,ancestry
placenta_54,placenta_60,ancestry
placenta_54,placenta_65,ancestry
placenta_54,placenta_69,ancestry
placenta_54,placenta_70,ancestry
placenta_54,placenta_72,ancestry
placenta_54,placenta_73,ancestry
placenta_54,placenta_74,ancestry
placenta_54,placenta_78,ancestry
placenta_54,placenta_80,ancestry
placenta_54,placenta_81,ancestry
placenta_54,placenta_82,ancestry
placenta_54,placenta_83,ancestry
placenta_54,placenta_86,ancestry
placenta_54,placenta_90,ancestry
placenta_54,placenta_96,ancestry
placenta_54,placenta_104,ancestry
placenta_54,placenta_111,ancestry
placenta_54,placenta_119,ancestry
placenta_55,placenta_58,ancestry
placenta_55,placenta_59,ancestry
placenta_55,placenta_61,ancestry
placenta_55,placenta_62,ancestry
placenta_55,placenta_64,ancestry
placenta_55,placenta_66,ancestry
placenta_55,placenta_68,ancestry
placenta_55,placenta_71,ancestry
placenta_55,placenta_75,ancestry
placenta_55,placenta_76,ancestry
placenta_55,placenta_84,ancestry
placenta_55,placenta_87,ancestry
placenta_55,placenta_88,ancestry
placenta_55,placenta_92,ancestry
placenta_55,placenta_97,ancestry
placenta_55,placenta_99,ancestry
placenta_55,placenta_100,ancestry
placenta_55,placenta_101,ancestry
placenta_55,placenta_102,ancestry
placenta_55,placenta_105,ancestry
placenta_55,placenta_106,ancestry
placenta_55,placenta_107,ancestry
placenta_55,placenta_109,ancestry
placenta_55,placenta_110,ancestry
placenta_55,placenta_113,ancestry
placenta_55,placenta_115,ancestry
placenta_55,placenta_116,ancestry
placenta_55,placenta_117,ancestry
placenta_55,placenta_118,ancestry
placenta_55,placenta_120,ancestry
placenta_55,placenta_121,ancestry
placenta_55,placenta_122,ancestry
placenta_58,placenta_59,ancestry
placenta_58,placenta_61,ancestry
placenta_58,placenta_62,ancestry
placenta_58,placenta_64,ancestry
placenta_58,placenta_66,ancestry
placenta_58,placenta_68,ancestry
placenta_58,placenta_71,ancestry
placenta_58,placenta_75,ancestry
placenta_58,placenta_76,ancestry
placenta_58,placenta_84,ancestry
placenta_58,placenta_87,ancestry
placenta_58,placenta_88,ancestry
placenta_58,placenta_92,ancestry
placenta_58,placenta_97,ancestry
placenta_58,placenta_99,ancestry
placenta_58,placenta_100,ancestry
placenta_58,placenta_101,ancestry
placenta_58,placenta_102,ancestry
placenta_58,placenta_105,ancestry
placenta_58,placenta_106,ancestry
placenta_58,placenta_107,ancestry
placenta_58,placenta_109,ancestry
placenta_58,placenta_110,ancestry
placenta_58,placenta_113,ancestry
placenta_58,placenta_115,ancestry
placenta_58,placenta_116,ancestry
placenta_58,placenta_117,ancestry
placenta_58,placenta_118,ancestry
placenta_58,placenta_120,ancestry
placenta_58,placenta_121,ancestry
placenta_58,placenta_122,ancestry
placenta_59,placenta_61,ancestry
placenta_59,placenta_62,ancestry
placenta_59,placenta_64,ancestry
placenta_59,placenta_66,ancestry
placenta_59,placenta_68,ancestry
placenta_59,placenta_71,ancestry
placenta_59,placenta_75,ancestry
placenta_59,placenta_76,ancestry
placenta_59,placenta_84,ancestry
placenta_59,placenta_87,ancestry
placenta_59,placenta_88,ancestry
placenta_59,placenta_92,ancestry
placenta_59,placenta_97,ancestry
placenta_59,placenta_99,ancestry
placenta_59,placenta_100,ancestry
placenta_59,placenta_101,ancestry
placenta_59,placenta_102,ancestry
placenta_59,placenta_105,ancestry
placenta_59,placenta_106,ancestry
placenta_59,placenta_107,ancestry
placenta_59,placenta_109,ancestry
placenta_59,placenta_110,ancestry
placenta_59,placenta_113,ancestry
placenta_59,placenta_115,ancestry
placenta_59,placenta_116,ancestry
placenta_59,placenta_117,ancestry
placenta_59,placenta_118,ancestry
placenta_59,placenta_120,ancestry
placenta_59,placenta_121,ancestry
placenta_59,placenta_122,ancestry
placenta_60,placenta_65,ancestry
placenta_60,placenta_69,ancestry
placenta_60,placenta_70,ancestry
placenta_60,placenta_72,ancestry
placenta_60,placenta_73,ancestry
placenta_60,placenta_74,ancestry
placenta_60,placenta_78,ancestry
placenta_60,placenta_80,ancestry
placenta_60,placenta_81,ancestry
placenta_60,placenta_82,ancestry
placenta_60,placenta_83,ancestry
placenta_60,placenta_86,ancestry
placenta_60,placenta_90,ancestry
placenta_60,placenta_96,ancestry
placenta_60,placenta_104,ancestry
placenta_60,placenta_111,ancestry
placenta_60,placenta_119,ancestry
placenta_61,placenta_62,ancestry
placenta_61,placenta_64,ancestry
placenta_61,placenta_66,ancestry
placenta_61,placenta_68,ancestry
placenta_61,placenta_71,ancestry
placenta_61,placenta_75,ancestry
placenta_61,placenta_76,ancestry
placenta_61,placenta_84,ancestry
placenta_61,placenta_87,ancestry
placenta_61,placenta_88,ancestry
placenta_61,placenta_92,ancestry
placenta_61,placenta_97,ancestry
placenta_61,placenta_99,ancestry
placenta_61,placenta_100,ancestry
placenta_61,placenta_101,ancestry
placenta_61,placenta_102,ancestry
placenta_61,placenta_105,ancestry
placenta_61,placenta_106,ancestry
placenta_61,placenta_107,ancestry
placenta_61,placenta_109,ancestry
placenta_61,placenta_110,ancestry
placenta_61,placenta_113,ancestry
placenta_61,placenta_115,ancestry
placenta_61,placenta_116,ancestry
placenta_61,placenta_117,ancestry
placenta_61,placenta_118,ancestry
placenta_61,placenta_120,ancestry
placenta_61,placenta_121,ancestry
placenta_61,placenta_122,ancestry
placenta_62,placenta_64,ancestry
placenta_62,placenta_66,ancestry
placenta_62,placenta_68,ancestry
placenta_62,placenta_71,ancestry
placenta_62,placenta_75,ancestry
placenta_62,placenta_76,ancestry
placenta_62,placenta_84,ancestry
placenta_62,placenta_87,ancestry
placenta_62,placenta_88,ancestry
placenta_62,placenta_92,ancestry
placenta_62,placenta_97,ancestry
placenta_62,placenta_99,ancestry
placenta_62,placenta_100,ancestry
placenta_62,placenta_101,ancestry
placenta_62,placenta_102,ancestry
placenta_62,placenta_105,ancestry
placenta_62,placenta_106,ancestry
placenta_62,placenta_107,ancestry
placenta_62,placenta_109,ancestry
placenta_62,placenta_110,ancestry
placenta_62,placenta_113,ancestry
placenta_62,placenta_115,ancestry
placenta_62,placenta_116,ancestry
placenta_62,placenta_117,ancestry
placenta_62,placenta_118,ancestry
placenta_62,placenta_120,ancestry
placenta_62,placenta_121,ancestry
placenta_62,placenta_122,ancestry
placenta_63,placenta_67,ancestry
placenta_63,placenta_77,ancestry
placenta_63,placenta_79,ancestry
placenta_63,placenta_85,ancestry
placenta_63,placenta_89,ancestry
placenta_63,placenta_91,ancestry
placenta_63,placenta_93,ancestry
placenta_63,placenta_94,ancestry
placenta_63,placenta_95,ancestry
placenta_63,placenta_112,ancestry
placenta_64,placenta_66,ancestry
placenta_64,placenta_68,ancestry
placenta_64,placenta_71,ancestry
